row,column,layer,node,Reach,Stage,Bottom,Conductanc,Conc,Width,Length,Thickness,K
"101","7","1","0","0",16.098000,14.192000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","17","1","0","0",16.153000,15.590000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","18","1","0","0",16.154000,7.586000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","19","1","0","0",16.154000,9.794000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","20","1","0","0",16.154000,13.748000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"102","33","1","0","0",16.228000,15.819000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","34","1","0","0",16.228000,15.793000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","35","1","0","0",16.226000,10.141000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","36","1","0","0",16.224000,9.934000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","37","1","0","0",16.222000,10.795000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","38","1","0","0",16.220000,12.035000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","39","1","0","0",16.218000,12.711000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","33","1","0","0",16.229000,15.813000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","16","1","0","0",16.152000,16.050000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"101","32","1","0","0",16.232000,15.742000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","4","1","0","0",16.099000,16.090000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","5","1","0","0",16.099000,15.012000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","6","1","0","0",16.099000,6.885000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","7","1","0","0",16.100000,12.927000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","16","1","0","0",16.149000,15.863000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","17","1","0","0",16.150000,9.347000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","18","1","0","0",16.151000,7.515000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","19","1","0","0",16.153000,10.951000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","32","1","0","0",16.233000,15.712000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","33","1","0","0",16.232000,15.487000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","34","1","0","0",16.230000,9.937000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","35","1","0","0",16.228000,9.765000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","36","1","0","0",16.226000,11.066000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","37","1","0","0",16.224000,12.332000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"100","38","1","0","0",16.222000,11.537000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","4","1","0","0",16.101000,15.761000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","5","1","0","0",16.101000,14.923000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","6","1","0","0",16.102000,6.659000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","7","1","0","0",16.103000,12.230000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","16","1","0","0",16.146000,14.701000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","17","1","0","0",16.148000,8.129000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","18","1","0","0",16.149000,9.486000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","19","1","0","0",16.150000,13.298000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","32","1","0","0",16.236000,15.638000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","33","1","0","0",16.234000,10.068000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","34","1","0","0",16.232000,9.498000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","35","1","0","0",16.230000,10.891000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","36","1","0","0",16.228000,12.294000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","37","1","0","0",16.227000,11.536000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","31","1","0","0",16.237000,15.639000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"99","15","1","0","0",16.146000,15.111000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","5","1","0","0",16.104000,14.214000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","6","1","0","0",16.104000,6.855000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","7","1","0","0",16.106000,11.754000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","15","1","0","0",16.143000,15.067000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","16","1","0","0",16.144000,9.922000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","17","1","0","0",16.145000,7.641000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","18","1","0","0",16.146000,10.140000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","19","1","0","0",16.147000,15.480000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","31","1","0","0",16.239000,15.584000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","32","1","0","0",16.238000,11.133000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","33","1","0","0",16.236000,9.237000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","34","1","0","0",16.234000,10.727000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","35","1","0","0",16.233000,12.087000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","36","1","0","0",16.231000,14.529000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","4","1","0","0",16.104000,16.064000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","8","1","0","0",16.108000,14.772000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","30","1","0","0",16.241000,15.535000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","9","1","0","0",16.113000,14.761000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"98","14","1","0","0",16.141000,14.225000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","5","1","0","0",16.106000,15.861000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","6","1","0","0",16.107000,7.013000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","7","1","0","0",16.109000,9.539000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","8","1","0","0",16.111000,11.732000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","9","1","0","0",16.114000,14.740000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","14","1","0","0",16.140000,14.219000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","15","1","0","0",16.141000,12.387000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","16","1","0","0",16.142000,8.134000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","17","1","0","0",16.143000,9.810000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","18","1","0","0",16.145000,13.213000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","30","1","0","0",16.243000,15.485000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","31","1","0","0",16.242000,11.733000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","32","1","0","0",16.240000,9.098000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","33","1","0","0",16.238000,10.591000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","34","1","0","0",16.237000,11.767000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","35","1","0","0",16.235000,13.983000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","10","1","0","0",16.118000,14.142000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","11","1","0","0",16.123000,14.845000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","12","1","0","0",16.132000,14.425000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"97","13","1","0","0",16.132000,14.026000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","5","1","0","0",16.109000,15.954000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","6","1","0","0",16.110000,11.497000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","7","1","0","0",16.112000,8.596000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","8","1","0","0",16.114000,6.805000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","9","1","0","0",16.116000,7.548000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","10","1","0","0",16.120000,12.160000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","11","1","0","0",16.124000,13.634000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","12","1","0","0",16.128000,13.221000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","13","1","0","0",16.133000,12.229000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","14","1","0","0",16.137000,11.317000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","15","1","0","0",16.139000,9.212000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","16","1","0","0",16.141000,9.480000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","17","1","0","0",16.142000,9.968000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","30","1","0","0",16.245000,15.498000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","31","1","0","0",16.244000,10.037000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","32","1","0","0",16.242000,10.410000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","33","1","0","0",16.240000,11.524000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","34","1","0","0",16.239000,12.747000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"96","29","1","0","0",16.246000,15.637000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","7","1","0","0",16.115000,15.967000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","8","1","0","0",16.116000,8.992000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","9","1","0","0",16.119000,7.634000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","10","1","0","0",16.122000,7.253000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","11","1","0","0",16.125000,7.122000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","12","1","0","0",16.129000,7.480000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","13","1","0","0",16.132000,7.856000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","14","1","0","0",16.135000,8.317000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","15","1","0","0",16.138000,9.144000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","16","1","0","0",16.139000,9.641000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","29","1","0","0",16.247000,15.770000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","30","1","0","0",16.247000,15.251000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","31","1","0","0",16.246000,9.400000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","32","1","0","0",16.244000,10.293000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"95","33","1","0","0",16.242000,11.589000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","9","1","0","0",16.121000,15.377000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","10","1","0","0",16.123000,8.538000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","11","1","0","0",16.126000,8.365000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","12","1","0","0",16.129000,8.677000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","13","1","0","0",16.132000,9.023000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","14","1","0","0",16.134000,9.215000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","15","1","0","0",16.137000,14.114000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","29","1","0","0",16.249000,16.027000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","30","1","0","0",16.248000,12.062000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","31","1","0","0",16.247000,8.876000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","32","1","0","0",16.246000,10.622000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","33","1","0","0",16.245000,15.039000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"94","28","1","0","0",16.250000,16.238000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"93","11","1","0","0",16.128000,16.088000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"93","12","1","0","0",16.129000,15.934000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"93","13","1","0","0",16.132000,15.316000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"93","29","1","0","0",16.250000,16.232000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"93","30","1","0","0",16.250000,10.322000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"93","31","1","0","0",16.249000,8.848000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"93","32","1","0","0",16.248000,11.276000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"92","29","1","0","0",16.252000,16.117000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"92","30","1","0","0",16.251000,9.899000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"92","31","1","0","0",16.251000,9.415000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"92","32","1","0","0",16.251000,11.574000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"92","28","1","0","0",16.253000,16.231000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","29","1","0","0",16.253000,15.640000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","30","1","0","0",16.253000,9.510000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","31","1","0","0",16.253000,9.827000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","32","1","0","0",16.253000,11.990000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"91","28","1","0","0",16.253000,16.098000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"90","28","1","0","0",16.255000,16.237000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"90","29","1","0","0",16.255000,14.880000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"90","30","1","0","0",16.255000,9.145000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"90","31","1","0","0",16.255000,10.223000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"90","32","1","0","0",16.254000,12.272000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"89","28","1","0","0",16.257000,16.077000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"89","29","1","0","0",16.257000,13.681000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"89","30","1","0","0",16.257000,8.790000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"89","31","1","0","0",16.256000,10.531000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"89","32","1","0","0",16.256000,12.531000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"88","29","1","0","0",16.259000,14.061000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"88","30","1","0","0",16.258000,8.425000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"88","31","1","0","0",16.258000,10.714000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"88","32","1","0","0",16.258000,12.363000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"88","28","1","0","0",16.259000,15.723000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"87","29","1","0","0",16.260000,13.558000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"87","30","1","0","0",16.260000,8.163000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"87","31","1","0","0",16.260000,10.950000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"87","32","1","0","0",16.260000,14.113000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"87","28","1","0","0",16.261000,15.612000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","28","1","0","0",16.262000,16.087000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","29","1","0","0",16.262000,11.668000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","30","1","0","0",16.263000,8.361000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","31","1","0","0",16.263000,10.973000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","32","1","0","0",16.263000,12.620000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"86","33","1","0","0",16.266000,13.745000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"85","28","1","0","0",16.264000,15.702000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"85","29","1","0","0",16.264000,11.579000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"85","30","1","0","0",16.265000,8.717000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"85","31","1","0","0",16.326000,10.596000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"85","32","1","0","0",16.266000,11.724000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"85","33","1","0","0",16.267000,12.733000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"84","29","1","0","0",16.266000,15.360000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"84","30","1","0","0",16.267000,8.013000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"84","31","1","0","0",16.267000,9.894000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"84","32","1","0","0",16.268000,11.071000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"84","33","1","0","0",16.268000,13.362000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"84","24","1","0","0",16.244000,16.214000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"84","25","1","0","0",16.245000,16.083000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"83","24","1","0","0",16.244000,15.637000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"83","25","1","0","0",16.246000,14.192000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"83","29","1","0","0",16.269000,7.914000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"83","30","1","0","0",16.269000,8.619000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"83","31","1","0","0",16.269000,9.869000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
